datetime,unix_timestamp,region,lat,lon,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,solar_rad_wm2,rain_last_24h_mm,vpd_kpa,co_ppm,co2_ppm,tvoc_ppb,h2_idx,ethanol_idx,hydrocarbon_idx,ignite_next_5min,risk_score_noisy
2024-06-01 12:25:00,1717230300,Guba,41.00419,48.88108,30.56,60.5,2.26,1.1,994.1,0.82,1.76,0.316,490.2,6.9,5.8,8.77,18.39,0,-2.139
2024-06-01 12:30:00,1717230600,Lerik,38.74598,48.4876,26.96,67.2,6.46,180.7,991.4,0.32,1.51,0.03,377.0,11.1,7.82,0.29,5.24,0,-2.35
2024-06-01 12:35:00,1717230900,Lerik,38.74113,48.44752,28.82,60.2,4.63,159.1,988.4,0.25,1.71,0.435,373.9,10.6,14.69,5.55,17.84,0,0.401
2024-06-01 12:40:00,1717231200,Shamakhi,40.57882,48.66736,27.99,5.0,7.02,76.5,984.8,0.62,2.79,0.288,350.0,158.2,2.6,0.97,10.08,1,5.921
2024-06-01 12:45:00,1717231500,Lerik,38.77554,48.4012,20.02,74.2,0.79,263.8,980.8,0.29,1.17,0.133,366.4,114.0,14.39,1.23,10.5,0,-3.847
2024-06-01 12:50:00,1717231800,Shamakhi,40.5731,48.64112,33.31,22.9,5.35,282.5,976.3,0.32,2.59,0.539,492.1,5.0,6.79,2.11,10.11,1,3.062
2024-06-01 12:55:00,1717232100,Gabala,41.00332,47.85458,32.53,31.3,3.54,220.0,971.3,0.39,2.4,0.57,531.4,245.6,10.78,8.6,3.6,1,2.08
2024-06-01 13:00:00,1717232400,Lerik,38.80395,48.47348,23.2,52.0,1.42,147.8,965.9,4.05,1.71,0.109,499.8,11.4,12.09,2.57,1.54,0,-2.565
2024-06-01 13:05:00,1717232700,Gabala,40.96559,47.84637,25.04,22.0,3.03,124.3,960.0,1.28,2.36,0.043,442.3,79.7,15.97,1.41,1.27,1,1.7
2024-06-01 13:10:00,1717233000,Shamakhi,40.60915,48.53013,25.59,50.3,8.47,52.1,953.7,0.09,1.81,0.271,427.5,12.4,28.43,0.74,28.38,1,3.999
2024-06-01 13:15:00,1717233300,Guba,40.95042,48.80007,27.45,47.6,2.6,229.4,946.9,0.49,1.92,0.328,471.8,5.0,18.54,3.56,1.94,0,-0.303
2024-06-01 13:20:00,1717233600,Lerik,38.80526,48.48342,23.55,65.5,2.91,277.0,939.7,0.21,1.45,0.264,411.0,348.2,3.15,12.02,3.22,0,0.171
2024-06-01 13:25:00,1717233900,Shamakhi,40.60753,48.62393,30.26,20.4,3.87,46.1,932.0,0.37,2.55,0.329,426.8,131.1,19.99,7.61,4.38,1,2.963
2024-06-01 13:30:00,1717234200,Guba,40.92485,48.92721,29.62,59.8,0.85,136.0,923.9,2.12,1.74,0.152,350.0,5.4,9.61,10.22,2.06,0,-2.058
2024-06-01 13:35:00,1717234500,Guba,41.04978,48.97448,25.65,66.4,6.12,152.3,915.3,3.09,1.49,0.124,549.1,35.8,0.5,13.97,9.96,0,-2.687
2024-06-01 13:40:00,1717234800,Gabala,40.93593,47.76741,28.0,20.9,3.81,257.3,906.3,3.76,2.47,0.501,440.8,23.0,18.21,0.19,3.12,1,1.07
2024-06-01 13:45:00,1717235100,Shamakhi,40.60452,48.58207,35.6,15.1,6.97,32.8,896.9,0.26,2.82,0.584,496.1,5.0,0.5,2.23,3.54,1,5.345
2024-06-01 13:50:00,1717235400,Guba,41.05822,48.8882,34.76,32.9,2.08,90.9,887.0,2.32,2.43,0.091,372.2,49.6,9.14,1.46,7.05,0,-0.542
2024-06-01 13:55:00,1717235700,Lerik,38.84628,48.43711,22.22,68.9,0.76,232.8,876.7,0.37,1.34,0.062,424.9,52.2,7.33,0.42,1.73,0,-2.525
2024-06-01 14:00:00,1717236000,Lerik,38.80172,48.36537,20.5,57.7,2.79,347.1,866.0,9.66,1.51,0.325,410.8,32.2,26.48,5.31,10.01,0,-6.085
2024-06-01 14:05:00,1717236300,Gabala,40.96188,47.78993,24.04,39.0,4.55,271.8,854.9,1.1,1.99,0.134,350.0,103.6,15.17,1.27,1.74,0,0.679
2024-06-01 14:10:00,1717236600,Guba,41.04738,48.83948,27.91,50.5,6.39,262.1,843.4,0.07,1.88,0.607,434.3,40.3,7.9,0.44,16.04,1,1.344
2024-06-01 14:15:00,1717236900,Shamakhi,40.63373,48.65747,27.64,61.0,4.8,81.9,831.5,0.22,1.66,0.085,453.8,9.1,5.06,2.01,11.41,1,2.174
2024-06-01 14:20:00,1717237200,Lerik,38.76908,48.36287,22.51,28.8,3.01,117.7,819.2,5.44,2.15,0.288,487.6,27.3,9.87,11.8,15.44,0,-1.904
2024-06-01 14:25:00,1717237500,Guba,40.96026,48.8724,24.86,40.4,7.58,102.6,806.4,0.81,1.99,0.031,453.5,16.6,0.5,10.59,3.46,1,1.252
2024-06-01 14:30:00,1717237800,Guba,40.89638,48.93172,32.23,5.0,3.23,268.7,793.4,0.04,2.92,0.183,439.0,153.5,8.51,1.02,2.41,1,5.022
2024-06-01 14:35:00,1717238100,Gabala,40.9877,47.81505,32.77,47.6,3.56,10.2,779.9,2.07,2.08,0.269,385.6,90.6,0.5,7.78,12.78,0,-0.254
2024-06-01 14:40:00,1717238400,Lerik,38.79587,48.31475,17.85,71.3,1.71,150.4,766.0,10.59,1.16,0.03,380.4,5.0,11.69,0.93,3.46,0,-7.097
2024-06-01 14:45:00,1717238700,Lerik,38.85681,48.32091,30.34,50.4,2.42,278.1,751.8,0.1,1.95,0.158,474.5,56.0,12.99,2.54,15.86,1,1.4
2024-06-01 14:50:00,1717239000,Shamakhi,40.61795,48.59716,27.14,41.8,7.77,51.9,737.3,1.83,2.03,0.263,491.3,47.1,15.42,10.73,5.71,1,1.277
2024-06-01 14:55:00,1717239300,Lerik,38.86671,48.42487,24.64,32.0,0.81,339.5,722.4,2.72,2.15,0.167,467.0,24.9,12.1,14.13,1.91,0,0.24
2024-06-01 15:00:00,1717239600,Shamakhi,40.56513,48.58989,28.66,39.2,3.32,327.2,707.1,0.01,2.13,0.311,369.3,37.8,8.91,7.3,20.05,1,1.549
2024-06-01 15:05:00,1717239900,Lerik,38.85691,48.42152,22.45,91.8,3.75,349.5,691.5,2.37,0.89,0.266,442.4,34.1,2.15,4.65,1.05,0,-4.434
2024-06-01 15:10:00,1717240200,Gabala,40.95355,47.76936,24.08,34.3,6.02,195.8,675.6,0.37,2.09,0.795,350.0,269.0,10.93,2.85,1.54,1,1.573
2024-06-01 15:15:00,1717240500,Lerik,38.83888,48.32273,30.7,61.3,0.92,52.4,659.3,4.85,1.75,0.372,499.8,5.0,12.88,8.36,0.61,0,-4.686
2024-06-01 15:20:00,1717240800,Shamakhi,40.52706,48.7127,31.44,23.2,4.32,274.8,642.8,0.6,2.53,0.14,350.0,66.6,10.55,9.85,2.06,1,4.215
2024-06-01 15:25:00,1717241100,Shamakhi,40.61176,48.66164,32.9,34.6,5.63,303.6,625.9,0.37,2.34,0.093,373.9,5.0,4.23,7.49,24.35,1,3.235
2024-06-01 15:30:00,1717241400,Gabala,40.88077,47.88845,23.71,56.6,3.09,28.3,608.8,1.03,1.63,0.494,509.7,51.8,12.55,17.5,17.22,0,0.107
2024-06-01 15:35:00,1717241700,Lerik,38.78664,48.36701,18.34,64.0,2.28,159.7,591.3,4.68,1.32,0.072,452.7,25.7,20.21,5.15,11.94,0,-2.265
2024-06-01 15:40:00,1717242000,Lerik,38.82202,48.3881,22.22,53.5,2.14,217.8,573.6,0.89,1.65,0.442,373.9,29.2,0.5,5.22,2.75,0,-1.178
2024-06-01 15:45:00,1717242300,Gabala,40.95395,47.84992,30.09,38.2,1.53,239.8,555.6,1.61,2.19,0.603,423.5,34.4,12.81,6.95,0.2,0,-0.982
2024-06-01 15:50:00,1717242600,Lerik,38.74748,48.46572,23.51,37.0,3.12,176.4,537.3,3.53,2.02,0.447,546.6,56.1,6.55,2.77,3.0,0,-0.229
2024-06-01 15:55:00,1717242900,Lerik,38.84231,48.42014,27.9,70.3,1.95,17.8,518.8,1.07,1.48,0.491,409.2,50.2,5.63,4.85,3.96,0,-0.953
2024-06-01 16:00:00,1717243200,Shamakhi,40.59483,48.6263,32.5,43.2,4.55,212.8,500.0,1.54,2.16,0.384,407.9,67.4,27.02,4.43,2.97,1,2.488
2024-06-01 16:05:00,1717243500,Lerik,38.77552,48.39162,24.03,36.2,0.99,33.0,481.0,9.13,2.05,0.401,353.3,94.7,9.8,2.24,14.24,0,-5.616
2024-06-01 16:10:00,1717243800,Lerik,38.80209,48.43963,26.14,57.6,0.64,26.7,461.7,2.35,1.68,0.053,412.5,29.4,16.94,0.59,18.62,0,-0.11
2024-06-01 16:15:00,1717244100,Gabala,41.11183,47.86512,28.4,26.1,4.78,30.4,442.3,0.41,2.38,0.663,419.2,32.9,16.34,6.6,12.19,1,2.273
2024-06-01 16:20:00,1717244400,Gabala,41.03768,47.8522,31.78,33.2,2.61,340.3,422.6,2.13,2.34,0.686,476.8,31.8,2.57,5.73,2.31,0,-1.516
2024-06-01 16:25:00,1717244700,Guba,41.05813,48.86285,28.22,57.2,4.37,248.0,402.7,7.53,1.75,0.096,430.8,13.6,8.71,4.1,2.95,0,-4.716
2024-06-01 16:30:00,1717245000,Shamakhi,40.62178,48.59432,35.64,46.8,2.86,222.3,382.7,2.12,2.18,0.339,441.4,27.6,0.5,7.47,18.38,0,-0.114
2024-06-01 16:35:00,1717245300,Lerik,38.80832,48.34602,26.87,65.7,3.19,264.2,362.4,0.76,1.54,0.479,459.6,49.2,10.77,0.27,4.77,0,-2.329
2024-06-01 16:40:00,1717245600,Lerik,38.6802,48.39799,29.44,50.9,6.45,87.1,342.0,1.39,1.91,0.44,464.3,26.3,3.76,7.35,14.8,0,-0.136
2024-06-01 16:45:00,1717245900,Guba,40.96605,48.90445,29.32,51.9,5.05,113.1,321.4,0.2,1.89,0.638,412.3,11.9,13.28,2.13,0.45,1,1.131
2024-06-01 16:50:00,1717246200,Lerik,38.77597,48.27977,30.99,43.4,2.88,325.1,300.7,2.05,2.11,0.459,406.9,45.6,19.33,5.45,19.9,1,1.059
2024-06-01 16:55:00,1717246500,Shamakhi,40.50626,48.58848,29.84,43.3,5.5,236.8,279.8,0.59,2.08,0.39,449.7,16.9,3.27,13.29,5.43,1,1.088
2024-06-01 17:00:00,1717246800,Guba,40.94213,48.84121,29.34,44.7,2.68,299.9,258.8,1.58,2.04,0.309,471.8,16.1,4.91,12.41,14.6,0,0.435
2024-06-01 17:05:00,1717247100,Shamakhi,40.50096,48.62493,26.48,24.9,6.92,340.5,237.7,0.25,2.35,0.336,482.3,16.1,2.07,2.34,0.49,1,4.323
2024-06-01 17:10:00,1717247400,Guba,40.99808,48.93186,29.79,34.1,3.76,162.1,216.4,7.96,2.26,0.497,392.5,5.0,14.85,8.39,3.78,0,-3.291
2024-06-01 17:15:00,1717247700,Guba,41.04094,48.87868,26.23,55.2,7.45,209.3,195.1,0.88,1.73,0.449,385.0,76.5,17.37,4.19,1.86,1,2.447
2024-06-01 17:20:00,1717248000,Gabala,41.03534,47.87745,31.75,37.9,6.57,110.5,173.6,1.52,2.24,0.259,519.0,52.7,1.25,1.65,0.73,0,0.414
2024-06-01 17:25:00,1717248300,Shamakhi,40.62074,48.62955,38.72,24.7,3.92,301.3,152.1,11.64,2.72,0.328,458.9,18.0,0.5,5.92,0.17,0,-4.804
2024-06-01 17:30:00,1717248600,Lerik,38.75183,48.38851,27.2,47.6,3.53,163.5,130.5,1.24,1.91,0.289,380.4,125.0,4.2,0.3,2.51,0,-1.789
2024-06-01 17:35:00,1717248900,Lerik,38.7034,48.47671,22.35,36.3,0.82,258.7,108.9,1.39,1.99,0.227,492.3,28.8,0.5,12.57,3.32,0,-1.381
2024-06-01 17:40:00,1717249200,Shamakhi,40.51216,48.56375,27.65,34.5,7.33,203.7,87.2,2.44,2.19,0.03,350.0,185.3,0.67,5.49,4.58,0,0.372
2024-06-01 17:45:00,1717249500,Lerik,38.73655,48.47357,26.14,59.3,0.24,191.1,65.4,0.23,1.65,0.203,422.7,66.0,19.68,10.37,0.71,0,-1.696
2024-06-01 17:50:00,1717249800,Lerik,38.75556,48.38874,22.86,32.8,2.47,56.6,43.6,0.91,2.08,0.418,379.3,48.6,13.98,12.05,1.89,0,0.406
2024-06-01 17:55:00,1717250100,Shamakhi,40.59201,48.55783,34.65,15.9,6.04,260.4,21.8,1.01,2.77,0.353,368.6,236.3,0.97,10.66,2.09,1,2.548
2024-06-01 18:00:00,1717250400,Guba,40.94929,48.88242,23.97,20.3,5.54,18.9,0.0,1.66,2.36,0.491,492.8,49.6,17.91,1.96,8.23,1,1.734
2024-06-01 18:05:00,1717250700,Shamakhi,40.61695,48.54503,28.28,50.1,2.96,280.3,0.0,2.62,1.9,0.422,449.7,44.8,11.8,14.32,5.35,0,-0.06
2024-06-01 18:10:00,1717251000,Guba,40.98839,48.93923,25.03,54.3,4.91,331.9,0.0,2.7,1.72,0.679,385.1,27.8,12.44,5.62,8.16,0,-0.623
2024-06-01 18:15:00,1717251300,Lerik,38.80053,48.31986,26.0,71.6,2.43,287.8,0.0,3.81,1.4,0.187,563.9,55.4,1.7,2.01,1.45,0,-2.078
2024-06-01 18:20:00,1717251600,Lerik,38.85701,48.46948,24.49,79.3,0.27,69.0,0.0,1.46,1.2,0.268,395.9,8.0,5.94,0.26,6.62,0,-1.751
2024-06-01 18:25:00,1717251900,Lerik,38.74099,48.35321,20.75,61.6,4.31,110.1,0.0,10.76,1.44,0.03,435.1,15.8,10.97,6.21,4.41,0,-8.205
2024-06-01 18:30:00,1717252200,Gabala,41.00094,47.89183,35.2,39.1,6.21,75.7,0.0,3.73,2.32,0.181,371.9,102.5,0.5,2.46,1.55,0,0.035
2024-06-01 18:35:00,1717252500,Guba,40.9993,48.90121,25.45,47.9,4.12,83.3,0.0,1.24,1.85,0.357,581.7,61.3,10.41,3.92,6.85,1,1.208
2024-06-01 18:40:00,1717252800,Gabala,40.96333,47.86354,18.95,30.3,2.73,293.1,0.0,0.88,2.01,0.431,379.7,43.4,2.19,0.16,7.25,0,0.286
2024-06-01 18:45:00,1717253100,Gabala,41.02426,47.8205,31.73,27.9,2.27,22.7,0.0,0.01,2.44,0.266,363.6,18.9,11.69,0.75,8.39,1,1.709
2024-06-01 18:50:00,1717253400,Shamakhi,40.64395,48.61764,31.96,25.7,10.07,169.0,0.0,0.73,2.49,0.137,422.3,7.0,11.58,6.8,9.97,1,1.728
2024-06-01 18:55:00,1717253700,Gabala,40.93268,47.85675,27.32,36.3,4.88,214.3,0.0,0.12,2.14,0.69,527.8,181.2,17.83,14.26,0.2,1,1.072
2024-06-01 19:00:00,1717254000,Shamakhi,40.59089,48.5271,31.24,7.1,3.57,341.7,0.0,0.55,2.85,0.168,350.0,28.2,20.38,0.94,8.75,1,4.033
2024-06-01 19:05:00,1717254300,Shamakhi,40.61406,48.55187,31.26,13.5,1.82,234.8,0.0,0.33,2.72,0.03,362.1,78.6,17.41,8.1,15.65,1,3.144
2024-06-01 19:10:00,1717254600,Gabala,40.96635,47.82295,34.68,20.9,2.15,253.7,0.0,0.83,2.67,0.03,459.9,36.9,0.5,6.22,2.03,1,3.646
2024-06-01 19:15:00,1717254900,Guba,41.02925,48.86225,27.86,25.3,3.16,196.2,0.0,0.12,2.38,0.57,350.0,51.7,0.5,14.36,10.64,1,2.135
2024-06-01 19:20:00,1717255200,Guba,41.01406,48.96264,27.04,54.6,4.51,133.3,0.0,2.92,1.77,0.437,499.3,139.2,0.5,7.39,1.58,0,-0.868
2024-06-01 19:25:00,1717255500,Guba,41.09163,48.90035,24.95,40.0,4.09,127.2,0.0,0.18,2.0,0.41,409.7,73.4,4.84,14.62,1.95,1,1.099
2024-06-01 19:30:00,1717255800,Guba,40.92349,48.86107,32.91,42.1,6.29,253.2,0.0,2.47,2.2,0.184,420.7,8.5,7.39,2.11,2.71,1,1.483
2024-06-01 19:35:00,1717256100,Guba,40.99388,48.87546,29.37,50.7,1.42,132.9,0.0,5.34,1.92,0.03,380.1,39.2,6.15,0.71,14.91,0,-4.454
2024-06-01 19:40:00,1717256400,Gabala,40.93457,47.82478,31.96,52.3,4.08,241.4,0.0,1.41,1.96,0.03,385.2,165.9,15.52,11.42,6.98,0,0.551
2024-06-01 19:45:00,1717256700,Gabala,41.01021,47.8356,29.11,46.8,4.79,196.9,0.0,3.23,1.99,0.03,384.4,102.0,7.86,10.01,2.19,0,-1.591
2024-06-01 19:50:00,1717257000,Lerik,38.71914,48.34623,28.0,79.6,1.59,199.9,0.0,8.62,1.3,0.291,467.3,21.9,19.93,10.03,0.72,0,-8.015
2024-06-01 19:55:00,1717257300,Guba,41.01732,48.8593,27.57,45.6,2.27,117.3,0.0,1.51,1.97,0.551,487.3,97.3,8.83,4.53,8.73,1,1.271
2024-06-01 20:00:00,1717257600,Gabala,40.9485,47.88833,26.51,43.0,2.03,72.1,0.0,0.64,1.99,0.09,511.0,5.0,0.5,2.4,8.76,0,-0.57
2024-06-01 20:05:00,1717257900,Lerik,38.76329,48.40927,25.48,45.9,3.01,12.0,0.0,0.07,1.9,0.319,426.3,94.6,3.75,1.74,5.36,0,0.484
2024-06-01 20:10:00,1717258200,Guba,40.92768,48.89238,34.39,16.6,3.17,95.8,0.0,1.11,2.75,0.471,399.2,101.5,23.99,21.05,17.95,1,2.313
2024-06-01 20:15:00,1717258500,Shamakhi,40.57675,48.60013,32.82,33.2,4.93,203.9,0.0,0.25,2.37,0.03,386.0,43.1,0.5,35.68,12.67,1,3.064
2024-06-01 20:20:00,1717258800,Lerik,38.85423,48.39772,29.08,68.0,0.42,299.0,0.0,5.79,1.56,0.414,350.0,5.0,3.64,6.65,3.0,0,-5.081
2024-06-01 20:25:00,1717259100,Gabala,40.97874,47.83954,32.77,28.9,3.13,288.5,0.0,3.3,2.46,0.348,350.0,18.2,8.51,1.19,13.13,0,-1.396
2024-06-01 20:30:00,1717259400,Shamakhi,40.63138,48.62586,34.25,24.3,3.74,275.7,0.0,1.99,2.59,0.201,411.2,49.2,13.75,22.45,4.81,1,3.295
2024-06-01 20:35:00,1717259700,Shamakhi,40.68323,48.62216,38.63,46.4,3.24,62.8,0.0,0.15,2.28,0.598,421.7,30.3,8.03,29.84,2.39,1,1.45
2024-06-01 20:40:00,1717260000,Shamakhi,40.61319,48.52141,23.31,31.3,5.28,245.2,0.0,1.57,2.12,0.445,400.5,54.5,9.55,0.49,2.23,1,1.453
2024-06-01 20:45:00,1717260300,Lerik,38.77206,48.39342,16.65,41.1,3.73,83.0,0.0,1.12,1.73,0.452,429.3,98.3,8.61,0.54,5.05,0,-1.607
2024-06-01 20:50:00,1717260600,Gabala,41.00336,47.77471,34.91,25.6,3.52,118.9,0.0,1.4,2.58,0.265,561.4,18.6,7.1,8.94,3.73,0,0.091
2024-06-01 20:55:00,1717260900,Shamakhi,40.57279,48.63178,29.41,41.8,4.55,266.9,0.0,5.31,2.1,0.534,421.7,13.9,12.03,10.22,45.71,0,-1.906
2024-06-01 21:00:00,1717261200,Guba,40.97478,48.93838,26.45,43.0,6.02,108.0,0.0,0.19,1.98,0.03,469.6,66.0,15.7,15.51,2.25,1,1.329
2024-06-01 21:05:00,1717261500,Shamakhi,40.52401,48.56946,39.0,29.8,4.08,225.7,0.0,1.6,2.62,0.236,433.3,81.4,3.45,10.95,2.31,1,1.375
2024-06-01 21:10:00,1717261800,Shamakhi,40.64631,48.59416,32.8,11.3,4.84,243.5,0.0,3.95,2.81,0.223,381.7,55.8,17.92,12.85,9.18,1,2.468
2024-06-01 21:15:00,1717262100,Lerik,38.7807,48.29443,30.76,62.2,4.34,347.7,0.0,0.16,1.73,0.193,385.8,16.1,1.58,4.36,3.16,0,-0.881
2024-06-01 21:20:00,1717262400,Lerik,38.8091,48.44864,22.45,70.5,1.14,57.6,0.0,2.91,1.31,0.159,395.1,13.9,20.29,1.19,5.35,0,-4.607
2024-06-01 21:25:00,1717262700,Gabala,40.9282,47.88548,30.46,34.6,1.92,64.3,0.0,1.88,2.27,0.469,539.6,177.7,14.89,13.27,3.23,0,0.721
2024-06-01 21:30:00,1717263000,Guba,41.0218,48.9575,26.23,51.1,5.49,165.4,0.0,1.75,1.81,0.187,404.4,69.6,0.5,5.36,8.76,0,-1.181
2024-06-01 21:35:00,1717263300,Lerik,38.7619,48.47433,29.96,48.9,0.0,189.3,0.0,0.97,1.97,0.286,514.6,106.7,6.5,12.25,5.66,0,-0.274
2024-06-01 21:40:00,1717263600,Shamakhi,40.59291,48.53879,30.95,40.9,7.4,138.7,0.0,1.92,2.16,0.83,399.0,107.8,20.13,12.99,4.45,1,2.402
2024-06-01 21:45:00,1717263900,Gabala,41.02389,47.8944,24.14,47.4,0.88,229.2,0.0,3.97,1.83,0.308,423.8,40.0,12.23,3.23,7.32,0,-4.156
2024-06-01 21:50:00,1717264200,Shamakhi,40.63954,48.67397,30.13,26.2,5.15,214.3,0.0,0.55,2.43,0.211,405.7,96.3,0.5,0.52,16.34,1,3.054
2024-06-01 21:55:00,1717264500,Shamakhi,40.5989,48.52527,30.31,5.0,3.7,237.9,0.0,0.3,2.86,0.165,402.1,51.7,12.55,0.24,4.54,1,1.917
2024-06-01 22:00:00,1717264800,Lerik,38.71159,48.39144,21.41,43.0,2.68,324.8,0.0,9.1,1.83,0.26,411.6,36.8,2.47,6.68,0.79,0,-3.804
2024-06-01 22:05:00,1717265100,Gabala,41.12964,47.83183,25.25,45.2,5.93,53.0,0.0,3.71,1.9,0.255,411.6,28.0,16.27,1.38,4.42,0,-0.465
2024-06-01 22:10:00,1717265400,Guba,41.08729,48.94277,30.49,58.3,1.69,293.6,0.0,5.29,1.8,0.684,464.7,51.9,15.09,7.05,4.27,0,-2.019
2024-06-01 22:15:00,1717265700,Guba,41.03613,48.7803,31.63,35.9,1.19,217.2,0.0,0.27,2.28,0.331,350.0,10.9,12.97,3.74,7.36,1,3.124
2024-06-01 22:20:00,1717266000,Lerik,38.76234,48.4908,25.57,75.2,4.3,317.7,0.0,6.26,1.31,0.214,565.1,5.0,11.34,2.58,10.54,0,-4.558
2024-06-01 22:25:00,1717266300,Lerik,38.79432,48.39437,21.41,77.4,1.54,5.9,0.0,5.51,1.14,0.758,470.6,79.7,2.26,3.02,4.45,0,-5.086
2024-06-01 22:30:00,1717266600,Gabala,40.95283,47.8958,25.66,50.5,2.83,299.0,0.0,1.27,1.81,0.176,350.0,68.3,11.25,4.35,5.99,0,-0.446
2024-06-01 22:35:00,1717266900,Guba,41.06319,48.89699,17.71,28.0,3.47,76.2,0.0,1.01,2.02,0.03,398.3,5.0,13.3,0.77,0.59,0,-0.104
2024-06-01 22:40:00,1717267200,Guba,41.01313,48.92461,27.52,55.7,3.27,342.1,0.0,1.07,1.76,0.203,437.1,46.5,14.89,6.06,12.27,0,0.087
2024-06-01 22:45:00,1717267500,Guba,40.96079,48.78393,23.27,36.9,2.18,114.8,0.0,1.79,2.01,0.03,358.1,98.1,17.36,0.22,7.01,0,-0.44
2024-06-01 22:50:00,1717267800,Shamakhi,40.57646,48.58076,37.88,23.1,4.51,258.6,0.0,1.4,2.72,0.37,350.0,7.7,7.13,3.25,1.92,1,3.106
2024-06-01 22:55:00,1717268100,Guba,41.05606,48.94239,20.49,51.8,2.31,292.0,0.0,3.19,1.63,0.291,426.9,150.5,8.78,0.38,5.62,0,-1.508
2024-06-01 23:00:00,1717268400,Shamakhi,40.68,48.61444,29.63,38.4,7.0,332.8,0.0,0.68,2.17,0.374,463.9,30.9,4.74,0.79,1.36,0,0.48
2024-06-01 23:05:00,1717268700,Gabala,41.05642,47.76816,27.62,46.8,1.89,72.4,0.0,0.07,1.94,0.2,409.5,5.0,4.92,0.5,6.21,0,-0.136
2024-06-01 23:10:00,1717269000,Shamakhi,40.63785,48.60307,33.86,41.9,7.62,223.3,0.0,0.57,2.23,0.339,502.5,30.1,9.87,4.5,27.95,1,1.071
2024-06-01 23:15:00,1717269300,Gabala,40.96737,47.80906,35.21,39.1,4.34,12.6,0.0,2.36,2.32,0.617,447.7,30.0,23.04,12.52,11.31,1,1.36
2024-06-01 23:20:00,1717269600,Guba,40.83792,48.85473,20.52,23.3,2.0,21.3,0.0,3.85,2.2,0.455,350.0,50.9,10.04,7.21,0.51,0,-0.438
2024-06-01 23:25:00,1717269900,Guba,41.01486,48.82397,24.79,76.2,1.87,149.3,0.0,0.64,1.27,0.495,350.0,128.6,23.54,1.43,4.28,0,-1.435
2024-06-01 23:30:00,1717270200,Gabala,40.97991,47.88094,22.29,34.1,2.56,249.8,0.0,2.69,2.04,0.426,382.8,35.1,8.39,7.53,13.39,1,1.199
2024-06-01 23:35:00,1717270500,Lerik,38.807,48.45565,27.16,44.3,0.54,235.6,0.0,1.71,1.98,0.608,506.0,5.0,0.5,0.79,3.08,0,0.188
2024-06-01 23:40:00,1717270800,Gabala,40.98269,47.95601,25.41,21.8,1.52,168.6,0.0,0.19,2.38,0.336,379.6,48.9,2.79,10.85,0.84,1,2.7
2024-06-01 23:45:00,1717271100,Lerik,38.73369,48.3263,23.59,57.3,3.68,217.2,0.0,0.28,1.61,0.311,350.0,5.9,0.5,6.51,14.06,0,-1.401
2024-06-01 23:50:00,1717271400,Shamakhi,40.62787,48.63837,31.31,32.5,5.55,223.1,0.0,0.28,2.34,0.299,388.4,107.9,4.35,2.98,0.36,1,1.393
2024-06-01 23:55:00,1717271700,Shamakhi,40.63161,48.64166,32.47,30.2,7.46,302.1,0.0,1.84,2.42,0.155,426.2,49.5,11.77,11.51,0.48,1,1.567
2024-06-02 00:00:00,1717272000,Shamakhi,40.63412,48.57097,31.37,54.5,2.86,319.5,0.0,2.77,1.9,0.264,429.8,90.5,14.96,7.5,0.82,0,0.005
2024-06-02 00:05:00,1717272300,Guba,41.04733,48.85412,22.11,54.9,0.33,137.5,0.0,0.14,1.62,0.581,610.8,225.4,16.13,7.99,0.61,0,0.257
2024-06-02 00:10:00,1717272600,Shamakhi,40.6302,48.54571,32.34,16.7,3.54,23.6,0.0,0.5,2.69,0.168,413.5,17.4,9.22,13.78,6.92,1,1.202
2024-06-02 00:15:00,1717272900,Lerik,38.7795,48.37363,20.82,86.1,4.15,86.5,0.0,6.8,0.95,0.291,383.6,46.6,21.3,0.85,3.8,0,-6.527
2024-06-02 00:20:00,1717273200,Shamakhi,40.59646,48.61013,35.26,9.3,3.75,34.6,0.0,1.56,2.92,0.489,377.0,222.3,6.96,1.57,11.76,1,2.278
2024-06-02 00:25:00,1717273500,Gabala,40.98456,47.91801,28.23,38.3,6.27,285.2,0.0,0.88,2.13,0.287,512.9,378.8,9.54,0.73,9.34,1,2.543
2024-06-02 00:30:00,1717273800,Gabala,40.98538,47.90527,23.84,29.0,1.93,21.5,0.0,2.01,2.18,0.273,418.1,113.7,11.37,24.31,2.6,0,-0.174
2024-06-02 00:35:00,1717274100,Guba,41.04991,48.81923,35.63,50.6,5.17,168.3,0.0,0.78,2.11,0.388,424.2,22.8,0.67,0.46,2.46,1,1.409
2024-06-02 00:40:00,1717274400,Gabala,41.01218,47.81056,34.64,49.5,2.95,195.0,0.0,0.36,2.1,0.464,350.0,297.6,11.56,1.14,0.1,0,0.49
2024-06-02 00:45:00,1717274700,Lerik,38.90387,48.46498,33.77,48.8,1.92,298.7,0.0,0.0,2.09,0.03,407.5,134.7,9.63,7.85,10.34,1,1.644
2024-06-02 00:50:00,1717275000,Shamakhi,40.71032,48.56345,30.63,47.8,3.68,252.4,0.0,2.07,2.01,0.491,397.0,196.9,11.52,28.76,17.53,0,-0.607
2024-06-02 00:55:00,1717275300,Guba,41.00398,48.89715,22.66,48.0,4.96,215.5,0.0,1.17,1.77,0.338,442.9,64.8,9.78,13.83,2.73,0,-0.392
